Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
2392084701073592,Bobbi Montgomery for Jackson County Commissioner,Bobbi Montgomery for Ohio,≤100
229069640498118,Terry Schanz for Central Committee,Terrence Martin Schanz,≤100
103531591222882,Marissa for Judge,The Committee to Elect Marissa Hutabarat,≤100
103288331037423,Amber Medina for State Rep,Amber Medina for State Representative,≤100
81124177592,Planned Parenthood of the Great Northwest and the Hawaiian Islands,Planned Parenthood of the Great Northwest and Hawaiian Islands,≤100
2003098323047370,"Hugo Argumedo, Councilmember",Friends of Hugo Argumedo for Council 2020,≤100
27981366282,Commission on Independent Colleges and Universities,Commission on Independent Colleges and Universities,≤100
340583536575643,Shawn Terry,Shawn for Texas,≤100
101662508039115,Lauré Sica For Mandeville Mayor,Laure D Sica,≤100
107267646036947,ASUU,Associated Students of the University of Utah,≤100
100116151448875,David Mason,Mason for State Senate,≤100
262831111015649,CareFirst Urgent Care - Hamilton,These ads ran without a disclaimer,≤100
393932827634250,Dissent Pins,Common Practice,≤100
1600562666931906,Erik Underwood for Colorado,Erik Monroe Underwood,≤100
1655902584658058,Comcast,These ads ran without a disclaimer,≤100
77852784853,Absolut,Pernod Ricard USA,≤100
1225805744242299,Chad Bordelon for Mandeville Mayor 2020,Chad B Bordelon,≤100
83565478326,VB Attorneys,VB Attorneys,≤100
334100227202941,Lynnwood Times,Lynnwood Times,≤100
103979337736591,Mrvan for Congress,MRVAN FOR CONGRESS,≤100
110580430436743,Pamela Swartz for Senate,Pamela Swartz for Senate 2020,≤100
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",≤100
532567290599890,Dan McEntire for State Senate,Dan McEntire for State Senate,≤100
112333380292825,Friends of Contra Costa Transportation - YES on J,"Friends of Contra Costa Transportation – YES on J, Committee major funding from California Alliance for Jobs – Rebuild California Committee, Sunset Development Company",≤100
210820618956311,Community Change Action,Center for Community Change Action,≤100
73727120674,Rush University System for Health,Rush University System for Health,≤100
614246451963994,Paul Beckman,Friends of Paul Beckman,≤100
105792370848840,Elect J.R. Kroll - For Tax Collector of Seminole County,J.R. Kroll Republican Candidate for Seminole County Tax Collector,≤100
111245207058269,Michael Vargas for Central Committee,Michael John Vargas,≤100
160645331112654,David Smith for State Representative,David Smith for State Representative,≤100
100796147988635,Kelvin Barrios For San Diego City Council District 9,Kelvin Barrios for San Diego City Council 2020,≤100
24481937944,Theodore Roosevelt Conservation Partnership,"THEODORE ROOSEVELT CONSERVATION PARTNERSHIP, INC",≤100
105741364258075,Mari Rodin for Supervisor,Friends of Mari Rodin for Supervisor 2020,≤100
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,≤100
127637620616803,Comcast Newsmakers,These ads ran without a disclaimer,≤100
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,≤100
1098491950349241,Retirement Learning Academy,"Retirement Learning Academy, LLC",≤100
176513531861,Deidre Baumann For Judge  2020,Deidre  Baumann,≤100
95181800661,Levi's,These ads ran without a disclaimer,≤100
104403107770058,Approved Home Relief,Alexis Travieso,≤100
335570150137208,"Recycle IT, USA Toledo LLC","Recycle IT, USA Toledo LLC",≤100
373552550096931,Peter Burgelis for Milwaukee,Friends of Peter Burgelis,≤100
148882779551,AARP Indiana,AARP,≤100
112504390300083,Elect Garland Fitzhugh III - Nixa Fire Prot. Dist. Board - Apr 7th,Garland Albert Fitzhugh,≤100
563170183888903,Betty Griffin Center Thrift Shoppe,Betty Griffin Center Thrift Shoppes,≤100
311536622860495,SoCal Daily Pulse,SoCal Daily Pulse,≤100
107725512599782,Family Tree Clinic,Alison Naomi Nowak,≤100
199656733991290,Hudson Valley Community Power,"Joule Assets, Inc.",≤100
684473794899189,"Sanders Phillips Grossman, LLC",Legal Action Media,≤100
1284735221676638,BELatina News,BELatina News,≤100
109234287233536,McCall for Florence City Council,Chaquez Tawan Mccall,≤100
110256453752237,Jiyan Foundation for Human Rights International,These ads ran without a disclaimer,≤100
106753780922097,Jessica trust32,These ads ran without a disclaimer,≤100
100528478183204,Savvy Market Picks,Savvy Market Picks,≤100
159274144426567,MAS Quran Institute,MAS CHICAGO NFP,≤100
1228396643984955,Michelle Steel,Michelle Steel for Congress,≤100
32802178807,Homes For Our Troops,Homes For Our Troops,≤100
100894024796735,Trump Collections,Trump Collections,≤100
168857193154545,Barry Moore Republican for Congress,BARRY MOORE FOR CONGRESS,≤100
105217810933922,Alex Jensen for Sioux Falls City Council,Alex Jensen for Sioux Falls,≤100
412589418775514,University of Science and Arts of Oklahoma,These ads ran without a disclaimer,≤100
110015123724499,The Warren Sun,Metric Media LLC,≤100
732086413514556,Wayside Custom Wheels,Mohamed Ali Bahiral Uloom,≤100
1608854162711048,BDB Waterproofing,"A&K Marketing,Inc.",≤100
1938443689723705,SPADE SJ,Nicholas Marcell Hatten,≤100
837860879671595,Bari Applebaum,These ads ran without a disclaimer,≤100
360331417751529,Rachel's Action Network,Rachel's Action Network,≤100
1953005074958516,City Commissioner Christina Lambert,Christina Lambert for City Commission,≤100
103474624427924,Russ Neal for OCGOP,Russell Allen Neal Ii,≤100
177938765575883,Public Employees Federation (Official),Public Employees Federation,≤100
352874930823,Kirk Uhler,Uhler for Supervisor,≤100
101431084647850,Elect Robert Stuart II Baldwin County Board of Education District 5,Robert Bryant Stuart,≤100
153446658100252,Lumina Foundation,Lumina Foundation,≤100
304062610300415,VozWire,Gregson E Mathe,≤100
104595914415115,Clinton Bell,John Walter Williams,≤100
802105766808582,Ralph Rodighiero for WV Senate,Ralph Rodighiero 2020,≤100
160389977329803,ATTN:,ATTN: INC.,≤100
341858589449,Save Bristol Bay,"TROUT UNLIMITED, INC.",≤100
285447571897850,The Mindfulness Movement Film,Interesting Stuff Entertainment Inc.,≤100
101003321401700,Clinton Township Yes,Clinton Township Yes,≤100
178884762266415,Safe Arizona Firearms Education,Gerard Violette,≤100
106386594267328,Santa Clarita Proud,Gary Wayne Lawson,≤100
360424321432255,Doha Debates,These ads ran without a disclaimer,≤100
97838991039,Greater Sacramento Urban League Young Professionals,Jetaun Shernice Stevens,≤100
168876449866088,The Years Project,The Years Project,≤100
239880129983455,California Term Limits,U.S. Term Limits Inc.,≤100
1977575225902318,Goodwin For Vigo County Commissioner,Goodwin for Terre Haute,≤100
102782071486,Gallatin County Democrats,Gallatin County Democratic Central Committee,≤100
105702234285996,Ryan Blankenship for NC House District 60,Ryan Anthony Blankenship,≤100
103892517769026,Agnes Gibboney for Congress,AGNES GIBBONEY FOR CONGRESS,≤100
130146150419374,Anaheim Chamber of Commerce,Kathleen Thrasher Enge,≤100
106444944099655,GLAM the Vote,Michael J Kyle,≤100
1725198831028472,Walnut Proud,Proud Digital Media,≤100
1506878586283418,Gary Bradford - Yuba County Supervisor,Bradford for Supervisor 2020,≤100
105450984363230,Glendale Proud,Gary Wayne Lawson,≤100
509385082554252,Scott Ramsey Midland County Commissioner Precinct 1,Scott Ramsey Midland County Commissioner Precinct 1,≤100
107712267373896,Paula Januzzi-Godfrey for Board of Education,PAULA MARIE JANUZZI-GODFREY,≤100
100550878137021,YES on Measure A for Our Community Colleges,"Friends of Moreno Valley College, Norco College and Riverside City College - Yes on Measure A, FPPC# 1423769",≤100
155958761091028,"Jefferson County Republican Party, Texas",Judy Lynn Nichols,≤100
100666908166089,Jay W. Julian,Christopher Brian Cota,≤100
14226615647,People For the American Way,People For the American Way,≤100
127307894004108,Freemon for School Board,Jennifer Kathryn Freemon,≤100
1318134684947847,Aura Vasquez,Aura Vasquez for the People of L.A Council District 10 in 2020,≤100
100151061609410,Resist Trump,These ads ran without a disclaimer,≤100
199756330090514,Solar United Neighbors,Solar United Neighbors,≤100
328130951427401,lavernecox,These ads ran without a disclaimer,≤100
108760807330890,Trump Train 2020,Matthew Conner Morganti,≤100
209516845093,NRDC Action Fund,NRDC Action Fund,≤100
931707463555911,Peter Amundson,Peter Milton Amundson,≤100
329124997798417,Tom Norton for Congress,Tom Norton for Congress,≤100
102178627930996,Blaize4seminole,Blaize for Seminole County Commission District 5,≤100
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,≤100
22877548156,Earth Day Network,These ads ran without a disclaimer,≤100
1624795677773322,"Matt Mills, Hood County Attorney",Matthew Alexander Mills,≤100
174494046442608,"Reno Frazzitta, CFP","Smart Money Financial Advisors, LLC",≤100
114371076772585,Andrew Garbarino for Congress,GARBARINO FOR CONGRESS,≤100
1034472783282382,Councilman Jeremy Whittaker,Committee to reelect Jeremy Whittaker,≤100
2267348890203266,Jim Ardis,Citizens for Jim Ardis,≤100
116748296398796,American Savings,Rachael Anne Ginzel,≤100
106408004163977,Jonathan Peebles for House102,Committee to Elect Jonathan Peebles,≤100
103347187839318,Waste To Energy Facts,"Covanta Marion, Inc.",≤100
164869533538563,"Kalinoski Law Offices, P.C.","Kalinoski Law Offices, P.C.",≤100
108026440717603,Concerned Citizen,Pavsel Shapiro,≤100
583251928768552,Sara Stapleton Barrera Democrat for Texas Senate District 27,Citizens for Sara 2020,≤100
101907604721693,Charles Ewell for Jackson County State's Attorney,Committee to Elect Charles Ewell,≤100
143152622368089,San Diego Zoo Safari Park,ZOOLOGICAL SOCIETY OF SAN DIEGO,≤100
101353637876673,Eric Roberts for State House,Eric Roberts for State House,≤100
121877292539417,Johnny Knocke for Cherokee County Commission,Knocke For Cherokee,≤100
109964763836813,Hanna for Sheriff,Kelli Chitsey Hanna,≤100
136319594703,Texas AFT,TEXAS FEDERATION OF TEACHERS,≤100
1441704426074372,Douglas Taurel,The American Soldier,≤100
627951147293090,FatFinger,Fat Finger LLC,≤100
463032297796690,Kathleen for Utah,KATHLEEN FOR UTAH,≤100
526163704576977,Keep Judge Patrick Devine,Patrick Joseph Devine,≤100
192674030763340,Kevin Jeffries for Supervisor 2020,Kevin Jeffries for Riverside County Supervisor 2020 FPPC #1334977,≤100
109176447283637,For the People Apparel,For the People Apparel LLC,≤100
216285395371873,La Verne Proud,Proud Digital Media,≤100
7035457015,Brave New Films,BRAVE NEW FOUNDATION 501(C)(3),≤100
115499369778,Planned Parenthood North Central States,Planned Parenthood North Central States,≤100
165476133821881,Stand Together Foundation,Stand Together Foundation,≤100
401547409864705,San Antonio Charter Moms,SAN ANTONIO CHARTER MOMS,≤100
1511228472424811,IEPC,IEPC,≤100
256962657714094,Denise Hall Currituck Co. Register of Deeds,Denise Asaro Hall,≤100
13341879933,Organic Consumers Association,ORGANIC CONSUMERS ASSOCIATION,≤100
736883286447268,Supervisor Alfredo Pedroza,Friends of Alfredo Pedroza for Supervisor 2020,≤100
355294377918872,American Federation for Children - Arizona Chapter,American Federation for Children,≤100
532623920123303,Elect Eric Garza for Sheriff of Cameron County,Eric  Garza,≤100
429651323843750,Verizon Wireless Workers Rising,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",≤100
111857947017608,Yes on Measure AV,Yes on Measure AV – A New Hospital for Antelope Valley,≤100
519861578414374,Lester Miller for Mayor,LESTER MILLER FOR MAYOR,≤100
396234403866384,Texas General Land Office,Texas General Land Office,≤100
109021767293838,Making Retirement Last,Making Retirement Last,≤100
77590795932,John Kasich,Kasich For America,≤100
108777231824,Manhattan Institute for Policy Research,MANHATTAN INSTITUTE FOR POLICY RESEARCH INC,≤100
5435784683,Greenpeace USA,"GREENPEACE, INC.",≤100
171745749505805,Glenn I. Johnson,Friends of Glenn,≤100
104654950980013,alexb718,These ads ran without a disclaimer,≤100
111814940311538,The GOP Club,The GOP Club,≤100
404929222888251,Conservation Colorado,Conservation Colorado,≤100
111917666862546,Re-Elect Sheriff Brian Hawthorne,The Brian Hawthorne Campaign,≤100
122573055809961,Rob Rollason,Robert Edwin Rollason,≤100
316482071886465,Grow America's Infrastructure Now,Grow Americas Infrastructure Now Inc,≤100
108589300633922,Oklahoma Federation for Children,Oklahoma Federation for Children,≤100
107899067253532,Daniel McCarthy for US Senate,DEMAND DANIEL FOR US SENATE,≤100
121169024623329,"Ho-Chunk, Inc.","Ho-Chunk, Inc.",≤100
97736029457,Saint Paul Public Library,Saint Paul Public Library,≤100
108018570556378,John Mathews for Long Beach USD,John Mathews II for LBUSD School Board 2020,≤100
61288747990,Real Warriors,Real Warriors Campaign,≤100
60182072999,Lila Rose,Live Action,≤100
27544763621,Prison Fellowship,Prison Fellowship,≤100
7090829369,Peter DeFazio,DEFAZIO FOR CONGRESS,≤100
117127731647232,Clean Energy California,Energy Media,≤100
1555589474666782,Devon J. Mathis For Assembly,Devon Mathis for Assembly 2020,≤100
194435118159082,GreenBee Sustainable Products,GreenBee Sustainable Products,≤100
1191336950894416,City of Carlsbad NM Government,Social Media Manager,≤100
104537629580356,Children's Campaign Fund,Children’s Campaign Fund,≤100
102424843756,Pathways for Exceptional Children,"Pathways for Exceptional Children, Inc.",≤100
306421250255549,Mike Williams 31ctx,MIKE WILLIAMS FOR CONGRESS,≤100
101530538042635,American Conservative Coalition - Florida,American Conservative Coalition,≤100
184040026329,Jon Hardister,Jon Hardister for NC House,≤100
367224893316691,Roger Gaylord,Roger Gaylord,≤100
97685946123,Columbus Public Health,Columbus Public Health,≤100
124214867638902,HumanN,These ads ran without a disclaimer,≤100
132492254050920,American AF,AAF Nation,≤100
47429735799,Miami-Dade County Government,Miami-Dade County,≤100
2077528499191868,Oh Hey Heather,Heather Wirtz,≤100
1463708243860857,Colleen Burton,Colleen Burton,≤100
23790541544,Democrats,DCCC,≤100
689700008160325,Vote4Cheryl,Cheryl Emlet Johnson,≤100
410290069752420,Elect Jordan Ridley to GA House District 20,Jordan Christopher Ridley,≤100
732893460239314,QuickTake by Bloomberg,QuickTake by Bloomberg,≤100
761954487178920,"Baghdaserians Law Group, Family Law Specialist",These ads ran without a disclaimer,≤100
188234184551165,PV Squared,"PIONEER VALLEY PHOTOVOLTAICS COOPERATIVE, INC.",≤100
160563607288652,"Long Island Federation of Labor, AFL-CIO",Long Island Federation of Labor,≤100
101132737941299,Tactical Dollar,These ads ran without a disclaimer,≤100
268868046463126,Beacon Center of Tennessee,BEACON CENTER OF TENNESSEE,≤100
103921357807433,Esther Goolsby For Alameda County Supervisor,The Olive Street Agency,≤100
489525194444048,Fayette County Democrats,Daryl  Lewis,≤100
2291522820927744,J Hanley For State's Attorney,Friends of J. Hanley,≤100
439466446237183,Retirement You Workshops,Retirement You,≤100
522459191276087,Prenda,Prenda,≤100
117270568319993,NYSUT - A Union of Professionals,New York State United Teachers,≤100
40094923604,ACLU of Texas,ACLU of Texas,≤100
269479249997,National Shooting Sports Foundation | NSSF,National Shooting Sports Foundation,≤100
