Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
405846206192342,Houston Federation of Teachers,These ads ran without a disclaimer,425
100176548230003,Trump Election Fund,Ernest Sanders,≤100
139116726802413,Carol Abney for TN 38,Carol Abney for TN 38,≤100
97161645884,TASH,TASH,≤100
156542387845082,Louisiana Hospital Association,Louisiana Hospital Association,≤100
1506772346299932,Ribble Trust,These ads ran without a disclaimer,≤100
187850809456,PSEA - PA State Education Association,PENNSYLVANIA STATE EDUCATION ASSOCIATION,≤100
354608211338201,Angelina County Master Gardeners,These ads ran without a disclaimer,≤100
110304423857607,Patriot Wear,These ads ran without a disclaimer,≤100
155481614814752,"Simpson, P.C.",Andrew Iain Simpson,≤100
123352342100,Zipnosis,Courtney Lauren Byrd,≤100
379300279335357,Chicago Gig Alliance,Chicago Gig Alliance,≤100
100209508247755,Mitch Headline For President 2020,Mitchell Lee Headline,≤100
813271868798761,Ray McKinnon for Mecklenburg County,The Committee to Elect Ray McKinnon,≤100
361145767664816,Chris Celeste,These ads ran without a disclaimer,≤100
202200909969136,Diane Dixon,Dixon for Assembly 2020,≤100
443329669123990,USAFacts,These ads ran without a disclaimer,≤100
107155497447395,The Trump Case,These ads ran without a disclaimer,≤100
547022865471889,Atown360.com,These ads ran without a disclaimer,≤100
48570030993,The Lanier Law Firm,Grace Lamb,≤100
113911166671827,Reid Sund for Salem,Friends of Reid Sund,≤100
100183144785309,Danny Barksdale for County Commission,Friends to Elect Danny Barksdale,≤100
132149420143895,Political Madness,These ads ran without a disclaimer,≤100
103619721151573,theyungcontentshow,These ads ran without a disclaimer,≤100
100782758062291,Bernie Sanders Beanie,Stephen Alan Twyman,≤100
1553136501366020,Sheri for Texas,Sheri Soltes For Texas Campaign,1041
6239388420,Arbor Day Foundation,NATIONAL ARBOR DAY FOUNDATION,≤100
169597416843751,Stand Up America,Stand Up America,1052
151033324940505,The Cruise & Vacation Authority,Mathew Steele Barnard,≤100
140877979844,American Gas Association,These ads ran without a disclaimer,≤100
101181794707874,United Research Group,United Research Group,1011
681745912255844,John Cummings,CUMMINGS FOR CONGRESS,196
103464236394201,European Union in the United States,Delegation of the European Union to the United States,≤100
96315553086,Crop Insurance Keeps America Growing,National Crop Insurance Services,186
729780910750609,Bernie Shirts,Andrew T. Smith,≤100
149411962570,Do Something Church,Douglas Stuart Mcqueen,≤100
242959752947293,Hi-Way Chianti,These ads ran without a disclaimer,≤100
627928087343042,Representative Mickey Dollens,Mickey Dollens for State House 2020,≤100
107328242698089,"Law Office of Patrick J McLain, PLLC",These ads ran without a disclaimer,≤100
97838991039,Greater Sacramento Urban League Young Professionals,Jetaun Shernice Stevens,≤100
311575728888244,Building Markets,These ads ran without a disclaimer,≤100
385147951848482,Texas Freedom Caucus,Texas Freedom Caucus,941
441840745920725,Global Rahmah Foundation - G.R.F,These ads ran without a disclaimer,≤100
100775918115262,Drew Lentz,Andrew Creed Lentz,157
1396930900564497,HERO,These ads ran without a disclaimer,≤100
14084625156,Susan G. Komen,Susan G. Komen,9727
114053923470138,Yes and,These ads ran without a disclaimer,≤100
101452454777510,The Libertarian Stand,These ads ran without a disclaimer,≤100
56127167550,Miami Herbert Business School,These ads ran without a disclaimer,≤100
576178702737748,"Dear Donald, Charlatan in Cheat",Michael A Vincitorio,≤100
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,16356
28510612138,Uncommon Knowledge,Hoover Institution,347
120085194700546,The Mother PAC,The Mother PAC,≤100
30618466815,Pacific Legal Foundation,Pacific Legal Foundation,535
395797250498380,Sons of Liberty Tees,Sons of Liberty Tees,≤100
105344310973061,Hart for County Prosecutor,Committee to Elect Robert Hart,≤100
108651103926952,Marietta McClure for State Representative,Marietta McClure for State Representative,≤100
565614740200355,Mike Cierpiot,Missourians For Mike Cierpiot,≤100
894199200621898,Dropel Fabrics,These ads ran without a disclaimer,≤100
323328434445163,Frisco Veterans,Robert Franklin Altman,≤100
54820342268,National Association of Secondary School Principals (NASSP),These ads ran without a disclaimer,≤100
103794891094099,Sam Nejabat for City Council,Sam Nejabat for City Council 2020,≤100
164098933662135,Dominick Miserandino,Dominick Anthony Miserandino,≤100
450138481786484,The Sovereignty Network,These ads ran without a disclaimer,≤100
993262894116770,Pillars Fund,Pillars Fund,≤100
281087822790937,Roger Misso for United States Congress,ROGER MISSO FOR CONGRESS,≤100
437585286692513,Gary Alcoser for Bexar County Tax Assessor,Gary Alcoser for Bexar County Tax Assessor,186
106879167500904,Hon Andrews Jnr Bugri,These ads ran without a disclaimer,≤100
105973790848875,Merch2020,"Wireless Media, Inc.",≤100
314853454314,UNITED SIKHS,These ads ran without a disclaimer,≤100
102701277881575,Make America Great Again,Trung Vu,153
189040940555,San Antonio River Authority,These ads ran without a disclaimer,365
1941010562619332,Curtis Legacy Foundation,John Edward Graybill,≤100
866417680111949,ImmigCanada Immigration Consulting Firm,These ads ran without a disclaimer,≤100
268017007094,Big Hole Watershed Committee,Tana Marie Nulph,≤100
271953073708695,National Senior Benefits,National Senior Benefits,7065
992427717580796,Bunnies Hot Tips,Sharolyn Denise Forbes,≤100
100215234868091,Brian Burke for Republican State Committee,Red Massachusetts Grassroots Action,≤100
6422138883,92nd Street Y,92nd Street Y,106
284472231667570,Lincoln and Obama,Benjamin E Griessman,≤100
142932506806,Texas Alliance for Life,"Texas Alliance for Life, Inc.",7133
513051452376744,淋漓淋浪,These ads ran without a disclaimer,≤100
100742568146450,Cool And Crafty,These ads ran without a disclaimer,≤100
106382017600422,Billy Prempeh,THE BILLY PREMPEH FOR CONGRESS COMMITTEE,≤100
105953890782784,The Factual,Jacob Aaron Soroka,193
109140985838232,Progress Texas,Progress Texas,756
141485631411,Mike Snyder,Arlis Michael Snyder,≤100
352106291520917,Southeast Immigrant Rights Network,Evelyn Ambrosio Servin,≤100
107904733908466,Securing Our Future,Securing Our Future,818
349446105539764,Joseph Bollinger Justice of the Peace-Elect District 7,Committee to elect Joseph Bollinger,≤100
110682710328209,Safer Communities,Christoph Blaylock,≤100
225047874684697,Noony,These ads ran without a disclaimer,≤100
596847380812248,"Mark Austin, City of Fillmore, Council Member",Mark Andrew Austin,≤100
157424581125374,Jacey Jetton for State Rep,Jacey Jetton Campaign,1837
252642368084919,"Life Dynamics, Inc.",These ads ran without a disclaimer,≤100
462747990484294,Seniors Speak Out,Healthcare Leadership Council,565
111409873592488,Laura Jones for Congress,LAURA JONES FOR CONGRESS,252
101831797915575,Alaskans for Impeachment of President Trump,Lois Nancy Epstein,≤100
23370782846,Martin Clark,Harold Slate Ii,≤100
887894034942767,Woodward for Judge,Woodward for Judge,3587
107079100874961,EcoRecycli,These ads ran without a disclaimer,≤100
108237717233501,George Flint for 401st District Court Judge,John Anthony Derudder,≤100
911415905558557,In Defense of the Constitution: Ending America's Occupation,These ads ran without a disclaimer,≤100
222985694548635,Lee Hon for Polk County,William Lee Hon,≤100
8564653047,"Scott Thomas for Clearwater City Council, Seat 3",Scott Thomas Campaign,≤100
105258234387501,Daily Auto Tips,Richard Telfeja,≤100
1576552839287418,Senate Leadership Fund,Senate Leadership Fund,294
108660363978557,Call a loved one,These ads ran without a disclaimer,≤100
310530312396144,Michigan Freedom Fund,Michigan Freedom Fund,≤100
375742685850856,Firearms Policy Coalition,"FIREARMS POLICY COALITION, INC.",≤100
102873231259414,ANCOM memes to seize production means,These ads ran without a disclaimer,≤100
1255144004653263,Trump Memes 2020,Robert P Leary,≤100
111499100431,National Association for Gun Rights,NATIONAL ASSOCIATION FOR GUN RIGHTS INC,250
125845052150716,Monica De La Cruz-Hernandez for U.S. Congress,Monica De La Cruz-Hernandez,1105
221636637868907,Wesley Theological Seminary,These ads ran without a disclaimer,≤100
18017481462,Acton Institute,Acton Institute,266
100172161510270,Manny Garcia for Belen Municipal Judge,These ads ran without a disclaimer,≤100
248181906078243,National Institute for Civil Discourse,These ads ran without a disclaimer,≤100
358694208182887,Abe Gonzalez for Judge of the 448th,Jose "Abe" Gonzalez Campaign,1054
1837356789847797,Fulcrum News,David George Seaman,≤100
323014871156076,Re-Elect Sheriff Shannon Srubar,Cassidy Bryanne Bird,≤100
156332385117479,American Glory Woodworks,These ads ran without a disclaimer,≤100
108890870658836,Dollar Palm,Mawunyo Avegnon,≤100
1487587521541634,President Donald Trump Fan Club,I Love My Freedom,23779
2109637279297531,The Bad Seed,Adam Elia Kidron,≤100
685939961538903,Grabr,These ads ran without a disclaimer,≤100
22561081832,NRA Institute for Legislative Action,National Rifle Association of America,212
1539972792944463,Forge Leadership Network,Forge Leadership Network,315
135081079769,AFGE,American Federation of Government Employees,380
251252605766273,Joe Flores - County Commissioner Pct. 3,Joe Flores Campaign,17789
508128102542448,Michael Owens for Congress,OWENS FOR CONGRESS,≤100
282390275567346,32805 OrlNews,32805OrlNews.com,≤100
110633543714256,"Rebeca Clay-Flores for Co Commissioner, Pct 1",Rebeca "Becky" Clay-Flores Campaign,1631
479436099167883,The Jordan Watch,OHIO CD-04 WATCH,146
102182854573524,Great Schools. Great Kids.,Great Schools For Great Kids,≤100
363413330529198,Senator Siobhan Dunnavant,Friends of Siobhan Dunnavant,≤100
427740904660756,Tom Barron for Judge,Committee to Elect Tom Barron,≤100
107346437493190,GTFO,PACRONYM,93778
104309427779081,DLCC - Texas,DLCC Texas,4092
121887149204494,Lanny Bose for Texas House District 134,Committee to Elect Lanny Bose,4978
149745555082419,Pioneer Institute for Public Policy Research,Micaela Antonia Whalen,≤100
377572616357769,Russ Vernon-Jones' Blog,"Coming Together: Understanding Racism, Working for Justice & Building Connections",≤100
533755033788310,Hoosiers for Fair Energy Policy,Hooisers For Fair Energy & Fair Policy People,≤100
100812534647756,EZPolitix,These ads ran without a disclaimer,≤100
167586229923327,World Food Program USA,World Food Program USA,11268
106444944099655,GLAM the Vote,These ads ran without a disclaimer,≤100
100144198155981,Conservative Clothing Co.,Cory T Crater,≤100
116165526603159,Green Panda,These ads ran without a disclaimer,≤100
352858885475783,"Olga Rios, Realtor",These ads ran without a disclaimer,≤100
629742243712069,The Kennedy Forum,Mental Health Leadership Initiative,≤100
152315634778510,UsAgainstAlzheimer’s,UsAgainstAlzheimer's,≤100
100905191254122,Resimplex.com,These ads ran without a disclaimer,≤100
109126410605449,Spencer's Jewelry,These ads ran without a disclaimer,≤100
281835005264380,Eric Swalwell,SWALWELL FOR CONGRESS,334
77062934697,Texas Impact,TEXAS IMPACT,189
420483484798924,Eric Dick,Eric Dick for City Council,11854
223733971574134,Inhabitants,Costa N Boutsikaris,≤100
510680265702016,Crowned Free,Crowned Free,158
867915913222129,Frank Guerrero for Hidalgo County Sheriff,Frank Guerrero for Hidalgo County Sheriff,1737
100484428170694,Rent The Forest,These ads ran without a disclaimer,≤100
2339203789732156,Kim Mangone for Congress,Committee to Elect Kim Mangone for Congress,228
372353822835252,Planned Parenthood of Greater Texas,"Planned Parenthood of Greater Texas, Inc.",15077
126105480781184,Texas Home School Coalition (THSC),TEXAS HOME SCHOOL COALITION,3000
87981774690,Tablet Magazine,These ads ran without a disclaimer,≤100
484300471681895,John Katko for Congress,KATKO FOR CONGRESS,≤100
96771266759,AMSA - American Medical Student Association,These ads ran without a disclaimer,≤100
100730068186338,USA Savings Programs,Richard Telfeja,185
866779926670025,Citizens for Tobacco Rights,Citizens for Tobacco Rights,1543
111042343636242,Digital Auto Benefits & Program,Senior Savings Programs,549
2254455051442790,Flag and Cross,Flag & Cross,≤100
1252302231533827,Jewish Center for Justice,Jewish Center for Justice,≤100
101156701446512,American Patriots Unite,American Patriots Unite,≤100
111474383694860,David Hunter for Fort Bend County Attorney,David Hunter Campaign For Fort Bend County Attorney,5900
113167393370861,Cameron County News,Rodrigo Javier Almanza,≤100
101321914794113,Health Freedom Alliance,Health Freedom Alliance LLC,≤100
2046191735614858,Hicks Watchdog,Christopher Richard Hicks,≤100
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,4230
6334782252,Oceana,Oceana,1189
142914269087072,Cornell Lab of Ornithology,The Cornell Lab of Ornithology,423
270366089746859,Positive Behavior Supports Corp.,Elizabeth Ann  Focazio,≤100
1398492953629334,Cross Cultural Connections,Melike Lauri Smeenge,≤100
556218374525383,Black Lives Matter Tucson,Tiera Jasmine Rainey,≤100
106326450917687,YES on Measure US-Great Sulphur Springs Schools for All of Us,"Yes on Measure US for Academic Excellence, New Classrooms, and Improved School Safety",≤100
113463433450239,Love and Family,These ads ran without a disclaimer,≤100
380386849208758,Don Sedgwick For Congress,SEDGWICK FOR CONGRESS,148
108299267403944,bambook_eco,These ads ran without a disclaimer,≤100
121626482110,Operation Smile,"OPERATION SMILE, INC.",18766
101988814519046,Jaime Arriola for Congress,JAIME ARRIOLA FOR CONGRESS,377
640191672810546,DirectMail2.0,DirectMail2.0,≤100
330382237856523,Jeff Cason for Texas House,Jeff Cason Campaign,5170
371380326923893,Terra Lawson-Remer for San Diego County Board of Supervisors - District 3,Terra Lawson-Remer for SD Board of Supervisors 2020,104
108501267220997,Angela for America,These ads ran without a disclaimer,≤100
1757265964314562,Choose God,Amanda Lord,≤100
100305761464040,Wishy,These ads ran without a disclaimer,≤100
103593314448508,Norman for City Council,John Christopher Norman,680
888178984590853,Political Animal Press,Political Animal Press,≤100
162019154641651,Deliver Liberty,Deliver Liberty,≤100
1789479607950325,Gays Against Guns,Paul Joseph Rowley,≤100
418620395584039,Safecosts,Nathan James Dolan,≤100
101311041360325,Salute the Red White & Blue,Salute The Red White And Blue,≤100
110290153805733,Alex Nelson for Board of Education,Alex Freeman Nelson,≤100
410143045995386,Patients for Affordable Drugs,Patients for Affordable Drugs Inc.,2363
302182941354,AARP Advocates,AARP,96515
106472127365219,Masterwork Arts,These ads ran without a disclaimer,≤100
107569370813604,Travel Games Environmental,These ads ran without a disclaimer,≤100
389915651874954,Gail Newman for PA State House of Representatives,Gail Newman,≤100
105058207557620,Patriot protection association,Kenneth P Scarabaggio,≤100
992582290851414,Unofficial: homebase,These ads ran without a disclaimer,≤100
785996468249945,Bite Toothpaste Bits,These ads ran without a disclaimer,≤100
201732943491743,Iliana Holguin for County Commissioner PCT 3,Iliana Holguin Campaign,1509
595406930495945,Climate Investigations Center,These ads ran without a disclaimer,≤100
143542762946146,Marcus Murphy,Marcus Murphy,≤100
1221555014581573,Christopher Noland Realtor Windermere,Christopher Robert Noland,≤100
353536061784768,Deadshot Customs,Brian Matthew Rubenstein,≤100
502969216761221,Common Sense Civics and Citizenship,Candace Donnelly,≤100
105430807719885,Thepoliticaldish,These ads ran without a disclaimer,≤100
113278400042596,Kelly Mitchell,FRIENDS OF KELLY MITCHELL,≤100
384676381708957,Education NC,Education NC,287
443699995981145,Our Maryland,Our Maryland,≤100
172871454678,Y. Dan Rubinstein,Yigal Dan Rubinstein,≤100
180861088663138,"The Citizens Foundation, USA","CITIZENS FOUNDATION USA, THE",1231
292710704135765,Young Evangelicals for Climate Action,Young Evangelicals for Climate Action,≤100
134063808787,3 Generations,Three Generations Inc,≤100
341163402640457,NowThis,Group Nine Media,≤100
